"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AK126380",109.098207498117,-0.679864360247793,0.299180521020365,-2.27242187402138,0.023061041786022,0.293418856256553
"AK127124",6.13691947101765,-2.11922806980141,0.952533220135185,-2.22483376432861,0.0260923998392576,NA
"AK127179",23.1927105192705,-0.456130263313519,0.216893629362429,-2.10301365076669,0.0354645762350046,0.337417898494236
"AK128346",98.1132682953979,-1.35559492717264,0.242021562757754,-5.60113285661861,2.12955434922166e-08,0.000176422930061269
"AK128563",22.7853306629694,-0.457531200251275,0.225415487514693,-2.02972389029592,0.0423846130967795,0.35768864782308
"AK128656",55.3018984303006,-0.50362464381878,0.194027924528536,-2.59562970145934,0.00944177600249437,0.19851319423115
"AK130329",979.075410457583,-0.343354729751008,0.173718169161116,-1.97650442327976,0.048097675266047,0.376700574446616
"AK299452",46.0488758227983,-0.348966432078216,0.172265742039265,-2.025744805364,0.0427909426601413,0.358727224273556
"AK301549",22.040601423564,-0.6810317588019,0.320275372874369,-2.12639439832622,0.033470433800492,0.331582554113494
"AK307233",18.7479368762731,-0.573121262116742,0.243199609605503,-2.35658791988363,0.0184437010456898,0.264784964423799
"AK310094",21.8548390764039,-0.517067305221647,0.231592984984569,-2.23265529936539,0.0255716843657646,0.304280222508985
"AK310239",29.9467754947231,-0.524217445844978,0.200221201302851,-2.61819149237875,0.00883971833770796,0.191708498871051
"AK311131",37.7300161087498,-0.626491669357054,0.197446779288458,-3.17296474328299,0.00150890846890122,0.0891725231313982
"AK311356",29.4177955430888,-0.638478708534345,0.226849669452754,-2.81454546561427,0.0048846267579308,0.150995113343573
"AKR1C4",12893.4365956269,-0.283756160987986,0.112560841083792,-2.52091365217103,0.011705057127512,0.217505999442929
"AL137655",24.3218056828642,-0.723018552440325,0.312144078333398,-2.31629751331715,0.0205420300263386,0.275372892804535
"ALDH6A1",13465.8360190911,-0.433979889312529,0.130211388031419,-3.3328873601118,0.000859497319610266,0.0712050554431125
"ALKBH7",554.81202748982,-0.36538942969903,0.170864920677529,-2.13846954805091,0.0324786530988465,0.328734760656559
"ALOX15",15.6611944637477,-1.35555925441667,0.442300504247218,-3.06479246892064,0.0021782108559014,0.105127395742702
"AMDHD1",3065.12026201016,-0.429539845563925,0.186208089872068,-2.30677327638684,0.0210674627751687,0.278661760647228
"ANKDD1B",14.180864155937,-0.95156640363426,0.286398498955939,-3.32252580618676,0.000892064194226923,0.072195314663752
"ANO7",36.3697255790226,-0.610371230956189,0.235322143467277,-2.59376878844836,0.00949303032217976,0.198849582058403
"AOX1",73768.8095648184,-0.513039932819844,0.149506466809406,-3.4315567999736,0.000600127441824831,0.0616890035455569
"APBA1",2298.03619411414,-0.389705813619903,0.182518731351526,-2.13515517412479,0.0327483370629689,0.329251939803599
"APLN",13.2860599826998,-1.35743232769194,0.461729997720235,-2.93988333960146,0.00328335842742694,0.12585899669218
"APOA5",25557.5037445746,-0.530247015614669,0.156829777408012,-3.3810353134352,0.000722132615730416,0.0662930201256462
"APOF",11320.1662070157,-0.515639584309764,0.193152785049337,-2.66959435339259,0.00759429327666355,0.182362094639186
"AQP11",414.592204869624,-0.35906457046257,0.135226691758397,-2.65527881954026,0.00792428806377993,0.183999544920479
"AQP3",2524.08176180148,-0.312917225849368,0.129809546081848,-2.41058716630952,0.0159268649890073,0.252287022947287
"AR",10033.0322462583,-0.351901091968895,0.0995159283492061,-3.53612831439463,0.000406037423669726,0.0562297041394953
"ARHGAP32",1232.88700079353,-0.274590195114574,0.125067209507696,-2.1955410710405,0.0281248081125403,0.312671320721451
"ARHGEF34P",82.9652958269711,-0.497952719931797,0.210694414484026,-2.36338832783605,0.0181086833469966,0.263889863127868
"ARHGEF4",28.7886151796056,-2.41709468293817,0.59200920602532,-4.08286671615507,4.44835381502983e-05,0.0210585069603512
"ARMC5",430.208583376656,-0.451445455651487,0.152339807871653,-2.96341095580108,0.00304250074255149,0.121180756738788
"ARRDC3",4453.26511682542,-0.422484645094687,0.185376558663742,-2.27906186273011,0.0226633881597413,0.291244866864689
"ASB9",587.841582593816,-0.691203451629552,0.299119890951231,-2.31079066467782,0.0208444204042835,0.277573227597724
"ASL",7027.36274484546,-0.272763437770392,0.1342264388799,-2.03211409053658,0.0421421072446801,0.356797432262189
"ASPA",350.988471098959,-0.396179995656424,0.187158789290306,-2.11681213133892,0.0342757953577508,0.332752652197132
"ASPG",2698.85915149616,-0.579021762830078,0.116315816688294,-4.97801399083801,6.42400137491075e-07,0.0013304909847612
"ASS1",48462.7714326699,-0.850823122831347,0.211379390310278,-4.02509971091528,5.69511789641948e-05,0.0255207487571233
"ATP1A1OS",156.740180551599,-0.360884599808092,0.14892141923676,-2.42332232433499,0.0153792743268769,0.248276754082991
"ATP6V0E2",1583.56099518673,-0.387151976126434,0.164418294594742,-2.35467699674593,0.0185388124539095,0.264784964423799
"ATP8A1",258.960383164849,-0.320638297766473,0.149233049120095,-2.14857432490333,0.0316681587722935,0.325667305524308
"AX746622",12.8021456061282,-0.719331767746992,0.290763200847172,-2.4739436271548,0.0133630780765054,0.232696971569696
"AX746671",85.6120979502584,-0.555846060779626,0.281829595979999,-1.97227710896294,0.0485779813203208,0.378414937703994
"AX747090",113.792513987144,-0.382049275968398,0.1826664295594,-2.09151334971576,0.0364820710006573,0.34011266011842
"AX747132",87.2320334729379,-0.334071279311137,0.16104605194579,-2.07438353983114,0.0380437047804152,0.343036525338184
"AX747197",14.5268741031857,-0.696185873484596,0.32549390438862,-2.13885994206943,0.0324470131110513,0.328615256868587
"AX747530",46.4537177199743,-0.437740191120815,0.186016693672504,-2.35323068311002,0.0186110841794318,0.264968713993466
"AX747758",234.286832864064,-0.488809869407042,0.201759171245409,-2.42273928064703,0.0154039774999888,0.248276754082991
"AX747833",24.5054478949711,-0.732860369729339,0.237705476297719,-3.08306052154832,0.00204883482491957,0.101943376018295
"AX747838",29.4104600153925,-0.577455753008366,0.217984614578085,-2.64906655970214,0.00807144334647254,0.185876806500724
"AX748285",9.74863745773581,-0.90936030496941,0.338740574852411,-2.6845331574631,0.00726311785191294,0.178815155554748
"AX748380",443.8628317628,-1.41035415734854,0.380718189726184,-3.70445698526482,0.000211844050726518,0.0450553924541333
"AZGP1",63879.0708098239,-0.285382984123584,0.139226043933004,-2.04978160739029,0.0403857472151535,0.349098737966895
"BAHCC1",351.699503407265,-0.423403004076939,0.113416076915286,-3.73318329810676,0.000189074892799846,0.0441308871183025
"BC010030",31.5134408176329,-0.542945867513997,0.202245874185132,-2.68458315751348,0.00726203152042713,0.178815155554748
"BC015433",41.3192026164233,-1.13598967168559,0.509808644313914,-2.22826679060018,0.0258627295012307,0.305881808594331
"BC016143",132.779047947038,-1.80758073384737,0.576891881782776,-3.13330936164569,0.00172847159119005,0.0945183029519076
"BC023651",21.4888958935768,-0.633621812425606,0.233286851261455,-2.71606311714275,0.00660633221332936,0.170498938384196
"BC034020",32.6076201713131,-0.597799201987472,0.220905475139038,-2.70613121567592,0.00680721428935003,0.173254583041844
"BC035370",9.80752533900298,-0.827127185922128,0.358017252672088,-2.31029979630535,0.0208715622068947,0.277573227597724
"BC036500",55.7025034597971,-0.430564455938735,0.187709740518238,-2.29377790811501,0.021803259012584,0.285354027313984
"BC037540",32.8258553171619,-0.434917121771576,0.216772168211965,-2.0063328487184,0.0448207475646406,0.365469963778804
"BC038731",271.19298707044,-0.311557861528632,0.118819029778213,-2.62212090193114,0.00873844252392713,0.190817698891747
"BC039377",127.822023421659,-0.560532693593703,0.18077332327785,-3.10074895692524,0.00193031868966994,0.0999377203863363
"BC040333",22.9716116876459,-0.507271993897968,0.232569473831961,-2.18116326936565,0.0291713425171816,0.315063734470977
"BC041025",16.6851710039169,-0.955653664091065,0.364112977622582,-2.62460753343881,0.00867488950387868,0.19062897107396
"BC041449",32.8985409115603,-0.909039887373905,0.269880815400385,-3.36830124818353,0.000756329065032642,0.0670139907942559
"BC041646",90.5596918597769,-0.2839393136149,0.127312356969858,-2.23025730080643,0.0257303661319192,0.305610348702343
"BC045757",141.56096408516,-0.487639559849075,0.182498619812421,-2.67201779580739,0.00753966498570468,0.182105990011867
"BC047373",39.6296590488805,-0.478972574772278,0.238223471669153,-2.01060194201803,0.0443675187743515,0.36410372390898
"BC052775",31.7113657258109,-0.598558142723404,0.256367355591525,-2.334767394009,0.0195555754103652,0.270359924812072
"BC068088",65.5227221591087,-0.497347117944106,0.251235853547978,-1.97960247679827,0.0477482144704396,0.374947945763371
"BC069694",52.6646056726233,-0.721177151594892,0.34598054934404,-2.08444420636421,0.0371197803019428,0.340707936753427
"BC070363",155.543280115624,-0.481196502939402,0.187393077008442,-2.56784567829965,0.0102332701903427,0.204124828657343
"BC071770",12.024973240831,-0.973437419429325,0.308064594364734,-3.15984841243009,0.00157851242471844,0.0911302173002083
"BC071794",264.14346678291,-0.36100888658483,0.142044032844711,-2.54152799913461,0.011036910591022,0.211901009945125
"BC128546",24.5415041137875,-0.472855617436436,0.213571111465201,-2.21404296766739,0.0268258233066063,0.309587298096172
"BC137484",16.783580008948,-1.53562603144607,0.777354915237994,-1.97545033979225,0.0482170649038684,0.377021495229918
"BC144457",24.4057850898467,-1.38628538567755,0.280842092890503,-4.9361738171423,7.96701082456249e-07,0.00146672669280195
"BCAT2",218.809054290702,-0.292861906468314,0.134335465699023,-2.18007884175924,0.0292516178441,0.315063734470977
"BCL3",503.229041443226,-0.474054303606555,0.198769963225381,-2.38493933345972,0.0170819380387751,0.259327388235353
"BMP1",1542.62734292261,-0.298569188461549,0.0922567321045557,-3.2362861945205,0.00121095905395364,0.0809047603425719
"BNC1",22.1561609642369,-1.33147090085054,0.405508290838612,-3.28346159852117,0.00102540613891105,0.0763140791749149
"BOK",537.492876504012,-0.507000271386212,0.175191186076963,-2.89398275529387,0.00380389052435406,0.133531063766997
"BRCA1",331.118582243901,-0.467341353370644,0.226988545082485,-2.05887637722343,0.0395060825916964,0.347993770580445
"BSN",132.588941589017,-0.663020023764064,0.167533355581277,-3.95754040419972,7.57254814772756e-05,0.0272759891868909
"BX537921",66.5081419155542,-0.328594485442404,0.163813413983386,-2.00590707105176,0.0448661636944549,0.365509441724562
"BX538274",11.3297823198811,-1.13745205453498,0.44833010946997,-2.53708602324236,0.011177948350897,0.212770705706187
"BX648926",7.8207487669361,-0.699184132031031,0.331483553851576,-2.10925737915823,0.034922371534614,0.337196255219708
"BZRAP1",427.636484780977,-0.302101069192192,0.139698241028639,-2.16252593424035,0.0305776602997354,0.320659021206529
"C10orf114",381.512594235323,-0.459697136494916,0.139849046381026,-3.28709525299477,0.00101226587588014,0.0758924583595386
"C10orf62",12.1589975139349,-1.51169575161343,0.393445796193696,-3.84219571345784,0.000121938540327337,0.033673327911394
"C11orf1",463.022125137551,-0.319412109573978,0.111130163892755,-2.87421612985493,0.00405031688095439,0.138370516289759
"C11orf85",26.6026481686596,-0.652459495271068,0.268967139933229,-2.42579630892101,0.0152748407465771,0.248276754082991
"C12orf60",32.7925947438816,-0.375030909375297,0.188646786664039,-1.98800581768291,0.0468110465589976,0.371639784588419
"C14orf80",65.495942052302,-0.628782408065325,0.269241029397573,-2.33538851590423,0.0195231338106088,0.270241273273164
"C17orf67",98.9304455237355,-0.390236477370046,0.174433837121712,-2.23716042603452,0.0252758568003268,0.302665809935115
"C18orf23",12.3361897303984,-0.78847282672146,0.34700923442785,-2.27219551670288,0.0230747039472683,0.293418856256553
"C19orf44",161.314063857911,-0.271751114436736,0.121257316689616,-2.24111106740339,0.0250188814857625,0.301727037673074
"C1QTNF6",929.156980639683,-0.324186665573104,0.157855532286021,-2.05369213785745,0.0400054979843227,0.348195306313358
"C1R",85299.044002408,-0.282925879774805,0.112214691379741,-2.52129089601438,0.011692514637029,0.217505999442929
"C1RL",11125.1296834047,-0.317237104238265,0.0999188094786234,-3.1749487998667,0.00149862941575677,0.0891725231313982
"C1orf211",25.4077391132001,-0.423371524325501,0.201486384670745,-2.10124135691523,0.0356197846802366,0.337417898494236
"C1orf226",918.725926275971,-0.348158875686259,0.171878906423616,-2.02560560181934,0.042805217033356,0.358727224273556
"C1orf228",225.636437372451,-0.722645567741448,0.205146107998728,-3.52258970346114,0.000427352392429879,0.0562297041394953
"C1orf86",222.763615504388,-0.314294887432416,0.134238776306049,-2.34131222051562,0.0192160897464776,0.268006221388373
"C20orf62",15.6473057492272,-1.02109038991353,0.322295593616233,-3.1681798018293,0.00153396619191589,0.0901286731696963
"C21orf15",14.853246419036,-1.08796349170943,0.506909672278765,-2.14626698050285,0.0318516843875922,0.326174634498155
"C3P1",25494.9787465643,-0.531144466349791,0.151286636753842,-3.51084853062081,0.00044667883529852,0.0562297041394953
"C3orf58",375.592611796957,-0.591014301076055,0.134986728152731,-4.37831414364939,1.19600872496845e-05,0.0088854944457083
"C4BPB",10392.3612518698,-0.293274039561773,0.101949136944256,-2.87667015486486,0.00401895451444293,0.137867613560673
"C5orf45",222.886677873132,-0.277405633023979,0.0947847388526675,-2.92669090385084,0.00342589177853119,0.127845947924512
"C6",41262.2146702316,-0.272457250432466,0.11198537843924,-2.43297164531434,0.0149754735708443,0.246303883713696
"C6orf165",7.68105136359874,-0.781446826061635,0.39832117696728,-1.96185106704941,0.0497798262127153,0.382029615802908
"C6orf185",58.1083311008461,-1.09251641092073,0.554992613159332,-1.96852423801014,0.0490077501012603,0.380247467569824
"C8A",30811.6203461718,-0.405989367420932,0.110725558820569,-3.66662739610858,0.00024577050363923,0.0477095820296135
"C8B",32736.0302898631,-0.321713133129413,0.150522072165981,-2.13731533521981,0.0325723523932323,0.328763199036585
"C8orf46",536.710453771553,-0.479991220975816,0.187654772206372,-2.55784180350047,0.0105323994009408,0.207867344795536
"C9",55282.4871375786,-0.372695996339618,0.17904723959304,-2.08155119948638,0.0373834828560321,0.341221682711517
"CAPN3",1938.46215211159,-0.406705828339698,0.172383355725655,-2.35931030944172,0.018308938631993,0.264081005801478
"CARNS1",37.8248701877835,-0.561392459366145,0.252615964830238,-2.22231583717763,0.026261968602077,0.306727248474583
"CBS",10311.4566737488,-0.528576556390865,0.105570044320722,-5.00688012202636,5.5319355458089e-07,0.0013304909847612
"CCBP2",554.137218265349,-0.318352921666336,0.11481088149156,-2.7728462453251,0.00555683690203225,0.159845886510022
"CCDC158",254.198361873757,-0.526859818209434,0.187552570718569,-2.80913141414633,0.00496753648191024,0.151745459394322
"CCDC162P",46.0916622207217,-1.44149690705603,0.604565895112902,-2.38435035569916,0.0171093048667661,0.259327388235353
"CCDC17",185.421350303288,-0.359367587424919,0.164209617001856,-2.18846858050255,0.028635487496461,0.313589816476446
"CCDC40",55.1622211008441,-0.714962503114161,0.215655820985891,-3.31529424916816,0.000915467054091411,0.0723536834066168
"CCS",1359.35406833546,-0.334186433357067,0.155889119842218,-2.14374443640012,0.0320533695931018,0.32743050603459
"CD302",129.606687212028,-0.307005949818472,0.140224683701271,-2.18938593202681,0.0285688012818471,0.313515084538446
"CD82",1070.1156744931,-0.430144858528237,0.129237206123699,-3.32833609940875,0.000873663956174045,0.0720185974619291
"CDH23",839.458757310254,-0.729602951751302,0.220099055942596,-3.31488451246056,0.000916809931581978,0.0723536834066168
"CDHR3",213.683395949498,-0.540847073514575,0.165206754893968,-3.27375883547679,0.00106127144364622,0.0764530719555402
"CDNF",179.726246770555,-0.478373907910466,0.169703709297357,-2.81887714706491,0.00481919590869609,0.149556953586076
"CDO1",10560.4519697777,-0.263670997116588,0.104641495900176,-2.51975561748583,0.0117436337022825,0.217895035624992
"CDON",203.127819939029,-0.454196389898356,0.163219782667419,-2.78272879963232,0.00539038431475004,0.157797310443628
"CECR2",805.406198976643,-0.399245092639233,0.149146863107155,-2.67685879757587,0.00743159473241773,0.181202897622058
"CELSR1",322.527571712277,-0.696977094907079,0.197351655512873,-3.53165061167483,0.000412974610139316,0.0562297041394953
"CENPV",573.919973749816,-0.293220319808824,0.136210145322568,-2.1527054325831,0.0313418362793578,0.324639397052111
"CES1P1",470.334866137835,-1.30463294994214,0.613772030386018,-2.12559856975174,0.0335366988114128,0.331582554113494
"CHIC1",135.82332931731,-0.619645007497318,0.240024979732304,-2.58158550076079,0.00983476266346461,0.200972679618005
"CHRD",3486.59917623856,-0.357926085663932,0.152851552424903,-2.34165816431458,0.0191982895668681,0.268006221388373
"CIDEA",9.7141287311082,-2.17510355252871,1.00042009499363,-2.17419018611632,0.0296908550992635,0.316568711801606
"CITED2",938.410903340392,-0.308848829989374,0.131910942694256,-2.34134351313996,0.0192144790237405,0.268006221388373
"CLDN14",1588.22377772292,-0.417934357607077,0.168321926095434,-2.48294662081112,0.0130300611468354,0.229692447179421
"CLEC18B",9.27510454670587,-1.31002570029011,0.32781181573373,-3.99627358567881,6.43473656974393e-05,0.0267014640926307
"CMAHP",441.525537538065,-0.655530839624218,0.301054421820884,-2.17744963073232,0.0294470360716336,0.315187518214651
"CNKSR2",92.9982589299714,-0.473693103849699,0.213553163177158,-2.21815072557242,0.0265445571445191,0.307239576336221
"CNKSR3",1175.61093107503,-0.346829098825415,0.127856014740526,-2.71265375766074,0.00667468077952,0.170931662806595
"CNPY3",1714.33512878564,-0.468212539807466,0.150348039597056,-3.11419118641195,0.0018444992817546,0.0985855116109418
"COBLL1",6156.80930904361,-0.400860251677953,0.129849549093657,-3.08711315885142,0.00202110642364691,0.100930095278184
"COL18A1",20457.3408500117,-0.289281161856131,0.138898715475533,-2.08267701300008,0.0372806741103242,0.340707936753427
"COL7A1",118.102456855928,-0.452567933984464,0.21253397093976,-2.1293910426806,0.03322192092788,0.330292000773128
"CPE",579.142748081271,-0.591357022697344,0.291164054737057,-2.03100971111075,0.0422540095009568,0.357344380984731
"CPN1",1883.17852449424,-0.346643458245592,0.146339187919067,-2.36876713049209,0.0178474867538974,0.263109063889576
"CPSF1",1761.54899157461,-0.393572438646665,0.124595237041933,-3.15880805711864,0.00158415787061582,0.0911385824938666
"CR936829",7.64622062816631,-0.958059931723279,0.449907271322379,-2.12946087514284,0.0332161485727375,0.330292000773128
"CROCCP2",1355.7055231297,-0.286253311841972,0.11818743291891,-2.42202833898907,0.0154341468786677,0.248521263005486
"CSRNP3",152.45768169365,-0.681839349247923,0.252121404568744,-2.70440881611863,0.00684260467487648,0.173621924744301
"CTAGE4",11.6645712772396,-1.00929596121777,0.487564717946297,-2.07007587724782,0.0384452394676302,0.344883147124615
"CTH",2447.96417282327,-0.333903374639217,0.158420290078404,-2.10770586566888,0.0350564396232663,0.337417898494236
"CXCL2",3766.98557370151,-0.451570987840132,0.20663944576528,-2.18530874474502,0.0288662166528273,0.315004329328709
"CYB5RL",193.280307803938,-0.26864283918229,0.117884610433547,-2.2788626793124,0.0226752295404339,0.291244866864689
"CYP1A1",1198.7333572878,-1.67282686546614,0.532479762713913,-3.14157829574624,0.00168039872789369,0.0928084217415683
"CYP1A2",15932.3366519378,-0.837152763280195,0.413591760954682,-2.02410406181163,0.0429594457888971,0.359492453169816
"CYP2D7P1",1456.43917136679,-0.742624022519106,0.251623055694402,-2.95133536340576,0.00316403172680119,0.123935795937042
"CYP2E1",263699.421384602,-0.32621481220703,0.14033057775046,-2.32461675449748,0.0200924620984292,0.272782904543956
"CYP2G1P",20.3958999804827,-0.767086640849463,0.351526182487978,-2.18216075804168,0.0290976703536198,0.315063734470977
"CYP3A4",116878.926741785,-0.647435758620223,0.223994004181917,-2.89041557600983,0.0038473285398688,0.134486047630984
"CYP3A43",3177.44102652629,-1.07116677857201,0.250946377751541,-4.26850862789723,1.96784217598705e-05,0.0116447060764034
"CYP3A5",21607.6404653869,-0.31019313986916,0.154153989296702,-2.01222907875662,0.044195794531209,0.363853017734809
"CYP4F3",14077.5488112312,-0.394020739491141,0.104236646892224,-3.78005961663888,0.000156790812049456,0.0393616206795066
"CYP4X1",432.479884692384,-0.450576571399412,0.216548854654676,-2.08071556008889,0.0374599489823356,0.341221682711517
"CYP4Z1",31.2434277510736,-0.65810611060117,0.317095013123214,-2.0754224549897,0.0379473988497123,0.342783562998883
"D28408",65.1246446988137,-0.729180589630759,0.247995219846425,-2.94030098677836,0.00327893561963887,0.12585899669218
"DCAF11",13321.7173431507,-0.349114771524585,0.122539449543002,-2.8489990189002,0.00438570157115957,0.144754361220205
"DCT",13.5344761369891,-0.673477823757106,0.329880391852399,-2.04158185933781,0.0411930262688195,0.353092215337853
"DDX60L",993.945375455931,-0.408441821521895,0.153532857257954,-2.66028932709604,0.00780735526531536,0.183489460129092
"DEPDC5",731.417287426854,-0.319625359204781,0.0978134296409031,-3.26770424448057,0.00108423602670285,0.0770833411768765
"DEPDC7",1771.42686549361,-0.421718987895897,0.136135861825347,-3.09778027803528,0.00194975928723339,0.100327831149596
"DFFB",242.856929331126,-0.419700502764366,0.154048537353281,-2.72446924829844,0.00644049277921436,0.168222493780271
"DFNB31",124.750097419632,-0.434465952704747,0.153876320971966,-2.82347504775541,0.00475061236640418,0.149360334533114
"DGCR6L",1001.09231732707,-0.36677155189582,0.165922680819935,-2.21049678129208,0.0270707036589761,0.310212150966413
